1.992118683e+002;-4.251881546e-005
1.994138489e+002;3.456172301e-003
1.996158447e+002;-2.368905407e-004
1.998178558e+002;-8.685986395e-004
2.000198822e+002;4.525216762e-003
2.002219238e+002;2.630092436e-003
2.004239960e+002;7.349680527e-004
2.006260681e+002;6.863751332e-004
2.008281708e+002;1.518529025e-004
2.010302734e+002;9.050433291e-004
2.012324066e+002;5.405963748e-004
2.014345551e+002;3.462246386e-004
2.016367188e+002;2.144163009e-003
2.018388977e+002;-8.200057200e-004
2.020410919e+002;3.116021631e-003
2.022433014e+002;3.407579381e-003
2.024455261e+002;1.032599757e-004
2.026477814e+002;1.293786801e-003
2.028500366e+002;-4.251881546e-005
2.030523071e+002;1.518529025e-004
2.032546082e+002;2.289941767e-003
2.034569244e+002;-9.171915590e-004
2.036592560e+002;6.074116300e-006
2.038615875e+002;7.349680527e-004
2.040639496e+002;3.747729817e-003
2.042663269e+002;1.123711583e-003
2.044687347e+002;2.144163009e-003
2.046711426e+002;-2.034828998e-003
2.048735657e+002;1.026525628e-003
2.050760040e+002;1.366676181e-003
2.052784729e+002;1.415269100e-003
2.054809418e+002;-1.208749134e-003
2.056834412e+002;3.650543978e-003
2.058859558e+002;1.220897422e-003
2.060884705e+002;-2.854834602e-004
2.062910156e+002;8.321539499e-004
2.064935760e+002;3.942101728e-003
2.066961517e+002;-1.743271365e-003
2.068987427e+002;1.804012572e-003
2.071013641e+002;1.901198411e-003
2.073039856e+002;1.706826733e-003
2.075066223e+002;1.609640894e-003
2.077092896e+002;-5.284481449e-004
2.079119568e+002;8.807468694e-004
2.081146545e+002;2.873057034e-003
2.083173676e+002;3.213207470e-003
2.085200806e+002;2.338534687e-003
2.087228241e+002;2.095570089e-003
2.089255829e+002;3.462246386e-004
2.091283569e+002;3.462246386e-004
2.093311462e+002;2.435720759e-003
2.095339661e+002;-4.251881546e-005
2.097367859e+002;3.067428712e-003
2.099396210e+002;1.658233814e-003
2.101424866e+002;1.682530274e-003
2.103453522e+002;-6.742269034e-004
2.105482483e+002;-8.200057200e-004
2.107511444e+002;1.512454939e-003
2.109540710e+002;-1.135859755e-003
2.111570129e+002;-9.111174586e-005
2.113599701e+002;9.293397889e-004
2.115629425e+002;2.289941767e-003
2.117659302e+002;2.004458365e-004
2.119689331e+002;8.807468694e-004
2.121719513e+002;2.484313678e-003
2.123749847e+002;8.321539499e-004
2.125780487e+002;-6.256339839e-004
2.127811127e+002;6.377822137e-004
2.129842072e+002;6.760491524e-003
2.131873016e+002;-4.312622477e-004
2.133904266e+002;4.136473406e-003
2.135935669e+002;-4.251881546e-005
2.137967224e+002;4.841070622e-003
2.139998779e+002;2.800167538e-003
2.142030640e+002;1.123711583e-003
2.144062653e+002;2.490387706e-004
2.146094971e+002;2.824464114e-003
2.148127289e+002;1.415269100e-003
2.150159760e+002;1.318083261e-003
2.152192383e+002;9.293397889e-004
2.154225311e+002;1.804012572e-003
2.156258240e+002;4.434105067e-004
2.158291473e+002;1.852605492e-003
2.160324860e+002;1.901198411e-003
2.162358246e+002;1.876901952e-003
2.164391937e+002;4.920033971e-004
2.166425781e+002;5.405963748e-004
2.168459778e+002;3.213207470e-003
2.170493927e+002;2.678685356e-003
2.172528229e+002;7.349680527e-004
2.174562683e+002;2.824464114e-003
2.176597290e+002;-4.312622477e-004
2.178632202e+002;2.751574619e-003
2.180667114e+002;1.901198411e-003
2.182702332e+002;2.144163009e-003
2.184737549e+002;3.462246386e-004
2.186773071e+002;1.075118547e-003
2.188808594e+002;8.807468694e-004
2.190844421e+002;2.897353610e-003
2.192880402e+002;2.095570089e-003
2.194916534e+002;1.318083261e-003
2.196952820e+002;3.844915656e-003
2.198989258e+002;-9.657844785e-004
2.201025848e+002;1.220897422e-003
2.203062592e+002;1.488158479e-003
2.205099487e+002;2.435720759e-003
2.207136688e+002;2.581499517e-003
2.209173889e+002;4.434105067e-004
2.211211243e+002;2.581499517e-003
2.213248901e+002;2.678685356e-003
2.215286560e+002;1.415269100e-003
2.217324524e+002;3.462246386e-004
2.219362640e+002;1.658233814e-003
2.221400909e+002;3.018835792e-003
2.223439178e+002;2.484313678e-003
2.225477753e+002;-4.312622477e-004
2.227516479e+002;2.247423108e-004
2.229555359e+002;2.873057034e-003
2.231594543e+002;9.293397889e-004
2.233633728e+002;1.901198411e-003
2.235673065e+002;1.002229168e-003
2.237712555e+002;2.095570089e-003
2.239752350e+002;1.196600962e-003
2.241792145e+002;-4.251881546e-005
2.243832245e+002;-8.685986395e-004
2.245872345e+002;-8.200057200e-004
2.247912750e+002;6.377822137e-004
2.249953308e+002;2.921649953e-003
2.251993866e+002;3.067428712e-003
2.254034729e+002;-1.014377456e-003
2.256075745e+002;-6.256339839e-004
2.258116913e+002;2.192755928e-003
2.260158234e+002;1.901198411e-003
2.262199707e+002;9.293397889e-004
2.264241333e+002;1.318083261e-003
2.266283264e+002;4.428030923e-003
2.268325195e+002;-9.171915590e-004
2.270367279e+002;1.269490342e-003
2.272409668e+002;1.366676181e-003
2.274452057e+002;1.269490342e-003
2.276494751e+002;-1.062970376e-003
2.278537598e+002;2.733352303e-004
2.280580444e+002;2.046977170e-003
2.282623596e+002;1.682530274e-003
2.284666901e+002;6.134857540e-004
2.286710358e+002;-4.251881546e-005
2.288753967e+002;-4.312622477e-004
2.290797729e+002;3.067428712e-003
2.292841644e+002;3.140318207e-003
2.294885712e+002;-5.284481449e-004
2.296929932e+002;2.508610021e-003
2.298974304e+002;1.755419653e-003
2.301018829e+002;-2.854834602e-004
2.303063660e+002;4.185066093e-003
2.305108490e+002;1.318083261e-003
2.307153625e+002;2.490387706e-004
2.309198761e+002;3.577654483e-003
2.311244202e+002;-1.014377456e-003
2.313289642e+002;3.456172301e-003
2.315335388e+002;-2.423572354e-003
2.317381287e+002;-2.125940664e-004
2.319427338e+002;4.525216762e-003
2.321473541e+002;2.095570089e-003
2.323519897e+002;1.512454939e-003
2.325566406e+002;1.755419653e-003
2.327613068e+002;1.269490342e-003
2.329659882e+002;2.046977170e-003
2.331706848e+002;8.078574901e-004
2.333753967e+002;1.901198411e-003
2.335801392e+002;1.901198411e-003
2.337848816e+002;1.390972640e-003
2.339896393e+002;-5.284481449e-004
2.341944275e+002;2.921649953e-003
2.343992157e+002;2.095570089e-003
2.346040344e+002;2.824464114e-003
2.348088684e+002;3.261800390e-003
2.350137024e+002;4.014990758e-003
2.352185669e+002;1.512454939e-003
2.354234467e+002;3.286096966e-003
2.356283417e+002;-1.281638513e-003
2.358332520e+002;2.289941767e-003
2.360381775e+002;1.269490342e-003
2.362431183e+002;5.405963748e-004
2.364480743e+002;8.807468694e-004
2.366530457e+002;2.630092436e-003
2.368580322e+002;-9.171915590e-004
2.370630341e+002;-8.200057200e-004
2.372680664e+002;1.463862020e-003
2.374730988e+002;3.948175581e-004
2.376781616e+002;9.293397889e-004
2.378832245e+002;1.318083261e-003
2.380883179e+002;2.387127839e-003
2.382934113e+002;3.043132368e-003
2.384985352e+002;9.050433291e-004
2.387036591e+002;2.976316900e-004
2.389088135e+002;1.366676181e-003
2.391139832e+002;3.844915656e-003
2.393191681e+002;1.415269100e-003
2.395243683e+002;2.289941767e-003
2.397295837e+002;-1.640011469e-004
2.399348145e+002;1.974087907e-003
2.401400604e+002;-3.097799490e-004
2.403453217e+002;-1.397046726e-004
2.405505981e+002;6.225969177e-003
2.407558899e+002;2.605795860e-003
2.409611969e+002;6.128783338e-003
2.411665344e+002;1.463862020e-003
2.413718719e+002;1.706826733e-003
2.415772247e+002;1.998384250e-003
2.417826080e+002;3.456172301e-003
2.419879913e+002;1.123711583e-003
2.421934052e+002;1.561047859e-003
2.423988342e+002;-2.368905407e-004
2.426042633e+002;1.682530274e-003
2.428097229e+002;-6.742269034e-004
2.430151978e+002;2.289941767e-003
2.432206726e+002;5.891892943e-004
2.434261780e+002;1.366676181e-003
2.436316986e+002;1.415269100e-003
2.438372345e+002;1.220897422e-003
2.440427856e+002;1.706826733e-003
2.442483521e+002;1.901198411e-003
2.444539337e+002;1.390972640e-003
2.446595306e+002;1.949791331e-003
2.448651581e+002;1.463862020e-003
2.450707855e+002;2.289941767e-003
2.452764282e+002;3.462246386e-004
2.454820862e+002;-1.986236079e-003
2.456877747e+002;4.622402601e-003
2.458934631e+002;3.948175581e-004
2.460991821e+002;3.407579381e-003
2.463049011e+002;-4.312622477e-004
2.465106506e+002;1.032599757e-004
2.467164001e+002;7.349680527e-004
2.469221802e+002;-2.854834602e-004
2.471279755e+002;2.411424182e-003
2.473337708e+002;1.342379721e-003
2.475395966e+002;1.220897422e-003
2.477454376e+002;3.462246386e-004
2.479512939e+002;-9.657844785e-004
2.481571655e+002;4.434105067e-004
2.483630524e+002;8.807468694e-004
